Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
7	36.78748378037839	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
8	36.78088590845924	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
9	36.78901439728842	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
10-14	36.77537313400578	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
15-19	36.77794860293884	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
20-24	36.770579976263036	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
25-29	36.75282641609246	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
30-34	36.73839073756324	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
35-39	36.72169257622204	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
40-44	36.713107462547114	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
45-49	36.69436735703583	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
50-54	36.66938201451471	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
55-59	36.66910350590899	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
60-64	36.672330773037615	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
65-69	36.65722429275083	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
70-74	36.645832864311245	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
75-79	36.64249184192844	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
80-84	36.64238335900889	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
85-89	36.65430926166721	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
90-94	36.64810318550997	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
95-99	36.643140822890906	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
100-104	36.63285391617323	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
105-109	36.62569152653556	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
110-114	36.61778299466996	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
115-119	36.60794192982965	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
120-124	36.601937075523935	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
125-129	36.577850561486535	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
130-134	36.57405658171763	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
135-139	36.550104414946	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
140-144	36.540665940886	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
145-149	36.528354089772236	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
150-151	36.773216342250876	37.0	37.0	37.0	37.0	37.0	FJVN103_R2_rmphix_fastqc
1	36.64958595794039	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
2	36.69930394065859	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
3	36.76144829649711	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
4	36.8021618592699	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
5	36.81416519996219	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
6	36.82336782807159	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
7	36.82485424060828	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
8	36.81984691950797	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
9	36.827197572611674	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
10-14	36.82276686924517	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
15-19	36.813829747885684	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
20-24	36.80266435339549	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
25-29	36.79076152937152	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
30-34	36.77290303327261	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
35-39	36.75879181641166	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
40-44	36.74987118513873	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
45-49	36.73159912837477	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
50-54	36.709966800024105	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
55-59	36.71335682306693	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
60-64	36.702609198805206	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
65-69	36.69159687520581	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
70-74	36.68033695558739	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
75-79	36.6851488563924	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
80-84	36.68197483853921	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
85-89	36.67676168881912	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
90-94	36.67285296158442	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
95-99	36.65712652452968	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
100-104	36.63900125765345	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
105-109	36.63155232474101	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
110-114	36.63315500544601	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
115-119	36.62756057915545	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
120-124	36.60976894699651	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
125-129	36.60495326019108	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
130-134	36.60123503511038	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
135-139	36.59544024109597	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
140-144	36.56751806135007	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
145-149	36.53455749157278	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
150-151	36.774473692421324	37.0	37.0	37.0	37.0	37.0	FJVN104_R1_rmphix_fastqc
1	36.64387620970825	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
2	36.77812417533304	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
3	36.784069007666666	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
4	36.79317386993374	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
5	36.804145799576084	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
6	36.8036578625242	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
7	36.796741319499105	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
8	36.79061500699732	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
9	36.79634490317111	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
10-14	36.78301121842596	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
15-19	36.78577505507135	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
20-24	36.77800178588084	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
25-29	36.76010993787557	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
30-34	36.74629179550167	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
35-39	36.73084260662173	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
40-44	36.72263350251037	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
45-49	36.70453675514277	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
50-54	36.68074256885832	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
55-59	36.679237914258074	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
60-64	36.68315668244153	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
65-69	36.668168624028354	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
70-74	36.65732172847012	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
75-79	36.65446624451797	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
80-84	36.65419059946247	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
85-89	36.664699510401704	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
90-94	36.65835480852677	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
95-99	36.65374699981127	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
100-104	36.643435858737384	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
105-109	36.63788144584579	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
110-114	36.628894829251756	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
115-119	36.61925812813355	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
120-124	36.61325667557456	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
125-129	36.58914534268533	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
130-134	36.586135156061935	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
135-139	36.56258674495456	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
140-144	36.553137706935956	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
145-149	36.54088367828616	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
150-151	36.779386118836314	37.0	37.0	37.0	37.0	37.0	FJVN104_R2_rmphix_fastqc
1	36.639115771897366	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
2	36.68955094113826	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
3	36.75405322315779	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
4	36.79654315166131	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
5	36.809825945176684	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
6	36.820034266474046	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
7	36.82005369306278	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
8	36.8174925040869	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
9	36.824256389777574	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
10-14	36.81984134250367	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
15-19	36.811372488884224	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
20-24	36.800673837366446	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
25-29	36.78854303276123	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
30-34	36.771213002052	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
35-39	36.757441906795364	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
40-44	36.748300893205695	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
45-49	36.73018838446811	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
50-54	36.70873230327659	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
55-59	36.7117344535129	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
60-64	36.701077711106585	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
65-69	36.69071899111451	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
70-74	36.67919763372835	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
75-79	36.684164171312844	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
80-84	36.68093288768684	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
85-89	36.67518291077226	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
90-94	36.67152542644826	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
95-99	36.65619193010321	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
100-104	36.63758231017414	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
105-109	36.631380255601	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
110-114	36.632488382739936	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
115-119	36.62707122113403	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
120-124	36.60835707215931	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
125-129	36.604341642044275	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
130-134	36.599737224886084	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
135-139	36.59433686878968	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
140-144	36.566582249587626	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
145-149	36.53388954689276	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
150-151	36.77451036784471	37.0	37.0	37.0	37.0	37.0	FJVN115_R1_rmphix_fastqc
1	36.677719368414294	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
2	36.74370095785955	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
3	36.75782822284669	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
4	36.77238934831558	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
5	36.785433405439264	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
6	36.784789363310715	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
7	36.77634932969882	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
8	36.76970067722727	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
9	36.77921252801203	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
10-14	36.76391125731418	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
15-19	36.76733746781594	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
20-24	36.76000064599259	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
25-29	36.742724775676535	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
30-34	36.72693077179068	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
35-39	36.71188413764027	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
40-44	36.70261004021499	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
45-49	36.68400330033557	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
50-54	36.65882753967368	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
55-59	36.65705653858369	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
60-64	36.661516480559605	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
65-69	36.647033845144094	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
70-74	36.636611696817155	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
75-79	36.633421882633805	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
80-84	36.63249786709349	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
85-89	36.64335479245508	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
90-94	36.63658128465959	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
95-99	36.63245365584639	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
100-104	36.62115889190578	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
105-109	36.61559068852631	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
110-114	36.607801035854756	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
115-119	36.59786972113564	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
120-124	36.59160247864749	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
125-129	36.56703787103836	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
130-134	36.56426543380938	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
135-139	36.54088141073493	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
140-144	36.5312269741081	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
145-149	36.519330037112546	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
150-151	36.769822750362536	37.0	37.0	37.0	37.0	37.0	FJVN115_R2_rmphix_fastqc
1	36.61986825408051	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
2	36.67700552036937	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
3	36.747939591681295	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
4	36.79137496177489	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
5	36.803519284635286	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
6	36.814441294586096	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
7	36.815599493948206	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
8	36.811411558440795	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
9	36.82018101539979	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
10-14	36.81535184053002	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
15-19	36.80804626504822	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
20-24	36.79731934134312	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
25-29	36.78516126078401	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
30-34	36.76812026573582	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
35-39	36.754509093178434	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
40-44	36.745380971381095	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
45-49	36.726926079676964	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
50-54	36.70582908830223	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
55-59	36.70966815255209	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
60-64	36.699429482504634	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
65-69	36.68952910307391	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
70-74	36.67805629112842	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
75-79	36.684106468655884	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
80-84	36.68023026515245	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
85-89	36.67562671012329	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
90-94	36.67201314914966	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
95-99	36.657249977346346	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
100-104	36.63885777871754	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
105-109	36.632329714071695	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
110-114	36.63494938607331	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
115-119	36.62915041836216	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
120-124	36.612337958064195	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
125-129	36.608486913524374	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
130-134	36.60501750754652	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
135-139	36.599822782297366	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
140-144	36.5724328736822	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
145-149	36.53920823462291	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
150-151	36.77744606286561	37.0	37.0	37.0	37.0	37.0	FJVN116_R1_rmphix_fastqc
1	36.654330176310026	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
2	36.756516485381404	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
3	36.76853651403808	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
4	36.781414506625104	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
5	36.793418655305906	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
6	36.791950202770224	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
7	36.78277016680876	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
8	36.77536571992576	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
9	36.784113434674786	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
10-14	36.77047206048104	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
15-19	36.773909986211876	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
20-24	36.76635738063804	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
25-29	36.74959336501958	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
30-34	36.73513452825452	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
35-39	36.72023767129504	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
40-44	36.71067466077515	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
45-49	36.69372821836837	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
50-54	36.66954082864522	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
55-59	36.6683628503088	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
60-64	36.672189488114064	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
65-69	36.65801887658858	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
70-74	36.64858524021786	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
75-79	36.64562330922321	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
80-84	36.64518467930837	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
85-89	36.65613494136274	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
90-94	36.65080325714354	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
95-99	36.64728959767655	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
100-104	36.63675830530968	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
105-109	36.63237153654757	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
110-114	36.62476267387841	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
115-119	36.615401832816396	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
120-124	36.610374156772714	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
125-129	36.58776767967562	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
130-134	36.58472184868902	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
135-139	36.56248368142659	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
140-144	36.55393313234579	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
145-149	36.54309841589579	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
150-151	36.781543598592656	37.0	37.0	37.0	37.0	37.0	FJVN116_R2_rmphix_fastqc
1	36.6291948053277	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
2	36.68640907468735	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
3	36.750671371686515	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
4	36.79544778182654	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
5	36.80833019488701	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
6	36.81766560626468	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
7	36.81789979740347	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
8	36.81457682688184	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
9	36.82196079162306	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
10-14	36.81865555355158	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
15-19	36.81020265683416	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
20-24	36.79955448863608	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
25-29	36.78750308865147	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
30-34	36.77022631715613	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
35-39	36.756133244086335	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
40-44	36.74711644668305	37.0	37.0	37.0	37.0	37.0	FJVN117_R1_rmphix_fastqc
