Length	Count	Library
110-114	204909.0	JVN37_R1_rmphix_fastqc
115-119	204013.0	JVN37_R1_rmphix_fastqc
120-124	218843.0	JVN37_R1_rmphix_fastqc
125-129	220347.0	JVN37_R1_rmphix_fastqc
130-134	219598.0	JVN37_R1_rmphix_fastqc
135-139	216337.0	JVN37_R1_rmphix_fastqc
140-144	239140.0	JVN37_R1_rmphix_fastqc
145-149	299624.0	JVN37_R1_rmphix_fastqc
150-152	2.3348492E7	JVN37_R1_rmphix_fastqc
50-54	205353.0	JVN37_R2_rmphix_fastqc
55-59	206210.0	JVN37_R2_rmphix_fastqc
60-64	196276.0	JVN37_R2_rmphix_fastqc
65-69	216982.0	JVN37_R2_rmphix_fastqc
70-74	206316.0	JVN37_R2_rmphix_fastqc
75-79	207810.0	JVN37_R2_rmphix_fastqc
80-84	204705.0	JVN37_R2_rmphix_fastqc
85-89	201853.0	JVN37_R2_rmphix_fastqc
90-94	202200.0	JVN37_R2_rmphix_fastqc
95-99	201297.0	JVN37_R2_rmphix_fastqc
100-104	203248.0	JVN37_R2_rmphix_fastqc
105-109	203779.0	JVN37_R2_rmphix_fastqc
110-114	207779.0	JVN37_R2_rmphix_fastqc
115-119	211456.0	JVN37_R2_rmphix_fastqc
120-124	215219.0	JVN37_R2_rmphix_fastqc
125-129	222815.0	JVN37_R2_rmphix_fastqc
130-134	230363.0	JVN37_R2_rmphix_fastqc
135-139	244249.0	JVN37_R2_rmphix_fastqc
140-144	248426.0	JVN37_R2_rmphix_fastqc
145-149	291581.0	JVN37_R2_rmphix_fastqc
150-152	2.3479916E7	JVN37_R2_rmphix_fastqc
50-54	267149.0	JVN38_R1_rmphix_fastqc
55-59	246606.0	JVN38_R1_rmphix_fastqc
60-64	235019.0	JVN38_R1_rmphix_fastqc
65-69	224313.0	JVN38_R1_rmphix_fastqc
70-74	221754.0	JVN38_R1_rmphix_fastqc
75-79	212176.0	JVN38_R1_rmphix_fastqc
80-84	204735.0	JVN38_R1_rmphix_fastqc
85-89	200564.0	JVN38_R1_rmphix_fastqc
90-94	197912.0	JVN38_R1_rmphix_fastqc
95-99	204332.0	JVN38_R1_rmphix_fastqc
100-104	219348.0	JVN38_R1_rmphix_fastqc
105-109	214540.0	JVN38_R1_rmphix_fastqc
110-114	206619.0	JVN38_R1_rmphix_fastqc
115-119	207252.0	JVN38_R1_rmphix_fastqc
120-124	222063.0	JVN38_R1_rmphix_fastqc
125-129	223192.0	JVN38_R1_rmphix_fastqc
130-134	224418.0	JVN38_R1_rmphix_fastqc
135-139	221329.0	JVN38_R1_rmphix_fastqc
140-144	244599.0	JVN38_R1_rmphix_fastqc
145-149	307181.0	JVN38_R1_rmphix_fastqc
150-152	2.3754115E7	JVN38_R1_rmphix_fastqc
50-54	189524.0	JVN38_R2_rmphix_fastqc
55-59	188933.0	JVN38_R2_rmphix_fastqc
60-64	180492.0	JVN38_R2_rmphix_fastqc
65-69	200050.0	JVN38_R2_rmphix_fastqc
70-74	190318.0	JVN38_R2_rmphix_fastqc
75-79	192888.0	JVN38_R2_rmphix_fastqc
80-84	187920.0	JVN38_R2_rmphix_fastqc
85-89	188518.0	JVN38_R2_rmphix_fastqc
90-94	189887.0	JVN38_R2_rmphix_fastqc
95-99	188852.0	JVN38_R2_rmphix_fastqc
100-104	191379.0	JVN38_R2_rmphix_fastqc
105-109	191803.0	JVN38_R2_rmphix_fastqc
110-114	194527.0	JVN38_R2_rmphix_fastqc
115-119	200334.0	JVN38_R2_rmphix_fastqc
120-124	204803.0	JVN38_R2_rmphix_fastqc
125-129	212294.0	JVN38_R2_rmphix_fastqc
130-134	220832.0	JVN38_R2_rmphix_fastqc
135-139	236187.0	JVN38_R2_rmphix_fastqc
140-144	240487.0	JVN38_R2_rmphix_fastqc
145-149	284042.0	JVN38_R2_rmphix_fastqc
150-152	2.4185146E7	JVN38_R2_rmphix_fastqc
50-54	227274.0	JVN39_R1_rmphix_fastqc
55-59	209081.0	JVN39_R1_rmphix_fastqc
60-64	200122.0	JVN39_R1_rmphix_fastqc
65-69	190933.0	JVN39_R1_rmphix_fastqc
70-74	188827.0	JVN39_R1_rmphix_fastqc
75-79	180328.0	JVN39_R1_rmphix_fastqc
80-84	175547.0	JVN39_R1_rmphix_fastqc
85-89	169856.0	JVN39_R1_rmphix_fastqc
90-94	169125.0	JVN39_R1_rmphix_fastqc
95-99	173944.0	JVN39_R1_rmphix_fastqc
100-104	187842.0	JVN39_R1_rmphix_fastqc
105-109	183743.0	JVN39_R1_rmphix_fastqc
110-114	178808.0	JVN39_R1_rmphix_fastqc
115-119	177173.0	JVN39_R1_rmphix_fastqc
120-124	192207.0	JVN39_R1_rmphix_fastqc
125-129	194376.0	JVN39_R1_rmphix_fastqc
130-134	194637.0	JVN39_R1_rmphix_fastqc
135-139	191973.0	JVN39_R1_rmphix_fastqc
140-144	211682.0	JVN39_R1_rmphix_fastqc
145-149	269598.0	JVN39_R1_rmphix_fastqc
150-152	2.1892076E7	JVN39_R1_rmphix_fastqc
50-54	294696.0	JVN39_R2_rmphix_fastqc
55-59	297414.0	JVN39_R2_rmphix_fastqc
60-64	280436.0	JVN39_R2_rmphix_fastqc
65-69	296193.0	JVN39_R2_rmphix_fastqc
70-74	283129.0	JVN39_R2_rmphix_fastqc
75-79	282288.0	JVN39_R2_rmphix_fastqc
80-84	280367.0	JVN39_R2_rmphix_fastqc
85-89	274661.0	JVN39_R2_rmphix_fastqc
90-94	274742.0	JVN39_R2_rmphix_fastqc
95-99	270040.0	JVN39_R2_rmphix_fastqc
100-104	271027.0	JVN39_R2_rmphix_fastqc
105-109	269234.0	JVN39_R2_rmphix_fastqc
110-114	270457.0	JVN39_R2_rmphix_fastqc
115-119	274407.0	JVN39_R2_rmphix_fastqc
120-124	277830.0	JVN39_R2_rmphix_fastqc
125-129	284564.0	JVN39_R2_rmphix_fastqc
130-134	289049.0	JVN39_R2_rmphix_fastqc
135-139	304326.0	JVN39_R2_rmphix_fastqc
140-144	305896.0	JVN39_R2_rmphix_fastqc
145-149	353788.0	JVN39_R2_rmphix_fastqc
150-152	2.0024608E7	JVN39_R2_rmphix_fastqc
50-54	921290.0	JVN3_R1_rmphix_fastqc
55-59	827882.0	JVN3_R1_rmphix_fastqc
60-64	806891.0	JVN3_R1_rmphix_fastqc
65-69	795722.0	JVN3_R1_rmphix_fastqc
70-74	800429.0	JVN3_R1_rmphix_fastqc
75-79	766372.0	JVN3_R1_rmphix_fastqc
80-84	758338.0	JVN3_R1_rmphix_fastqc
85-89	777209.0	JVN3_R1_rmphix_fastqc
90-94	780656.0	JVN3_R1_rmphix_fastqc
95-99	793173.0	JVN3_R1_rmphix_fastqc
100-104	851975.0	JVN3_R1_rmphix_fastqc
105-109	861038.0	JVN3_R1_rmphix_fastqc
110-114	847865.0	JVN3_R1_rmphix_fastqc
115-119	844845.0	JVN3_R1_rmphix_fastqc
120-124	897030.0	JVN3_R1_rmphix_fastqc
125-129	879162.0	JVN3_R1_rmphix_fastqc
130-134	918604.0	JVN3_R1_rmphix_fastqc
135-139	930548.0	JVN3_R1_rmphix_fastqc
140-144	1034249.0	JVN3_R1_rmphix_fastqc
145-149	1269454.0	JVN3_R1_rmphix_fastqc
150-152	1.03003839E8	JVN3_R1_rmphix_fastqc
50-54	540137.0	JVN3_R2_rmphix_fastqc
55-59	537293.0	JVN3_R2_rmphix_fastqc
60-64	516770.0	JVN3_R2_rmphix_fastqc
65-69	570217.0	JVN3_R2_rmphix_fastqc
70-74	542804.0	JVN3_R2_rmphix_fastqc
75-79	547552.0	JVN3_R2_rmphix_fastqc
80-84	537278.0	JVN3_R2_rmphix_fastqc
85-89	558027.0	JVN3_R2_rmphix_fastqc
90-94	572278.0	JVN3_R2_rmphix_fastqc
95-99	559034.0	JVN3_R2_rmphix_fastqc
100-104	548759.0	JVN3_R2_rmphix_fastqc
105-109	553222.0	JVN3_R2_rmphix_fastqc
110-114	567292.0	JVN3_R2_rmphix_fastqc
115-119	575068.0	JVN3_R2_rmphix_fastqc
120-124	584215.0	JVN3_R2_rmphix_fastqc
125-129	595548.0	JVN3_R2_rmphix_fastqc
130-134	627629.0	JVN3_R2_rmphix_fastqc
135-139	672010.0	JVN3_R2_rmphix_fastqc
140-144	670652.0	JVN3_R2_rmphix_fastqc
145-149	774434.0	JVN3_R2_rmphix_fastqc
150-152	5.5203565E7	JVN3_R2_rmphix_fastqc
50-54	279771.0	JVN40_R1_rmphix_fastqc
55-59	257002.0	JVN40_R1_rmphix_fastqc
60-64	246271.0	JVN40_R1_rmphix_fastqc
65-69	234814.0	JVN40_R1_rmphix_fastqc
70-74	232731.0	JVN40_R1_rmphix_fastqc
75-79	221845.0	JVN40_R1_rmphix_fastqc
80-84	214707.0	JVN40_R1_rmphix_fastqc
85-89	210651.0	JVN40_R1_rmphix_fastqc
90-94	208088.0	JVN40_R1_rmphix_fastqc
95-99	213564.0	JVN40_R1_rmphix_fastqc
100-104	229673.0	JVN40_R1_rmphix_fastqc
105-109	225844.0	JVN40_R1_rmphix_fastqc
110-114	218236.0	JVN40_R1_rmphix_fastqc
115-119	217784.0	JVN40_R1_rmphix_fastqc
120-124	232992.0	JVN40_R1_rmphix_fastqc
125-129	234159.0	JVN40_R1_rmphix_fastqc
130-134	234571.0	JVN40_R1_rmphix_fastqc
135-139	231553.0	JVN40_R1_rmphix_fastqc
140-144	255423.0	JVN40_R1_rmphix_fastqc
145-149	319295.0	JVN40_R1_rmphix_fastqc
150-152	2.4301991E7	JVN40_R1_rmphix_fastqc
50-54	214277.0	JVN40_R2_rmphix_fastqc
55-59	214142.0	JVN40_R2_rmphix_fastqc
60-64	205373.0	JVN40_R2_rmphix_fastqc
65-69	224753.0	JVN40_R2_rmphix_fastqc
70-74	214904.0	JVN40_R2_rmphix_fastqc
75-79	215745.0	JVN40_R2_rmphix_fastqc
80-84	212900.0	JVN40_R2_rmphix_fastqc
85-89	211805.0	JVN40_R2_rmphix_fastqc
90-94	212940.0	JVN40_R2_rmphix_fastqc
95-99	209635.0	JVN40_R2_rmphix_fastqc
100-104	212197.0	JVN40_R2_rmphix_fastqc
105-109	213973.0	JVN40_R2_rmphix_fastqc
110-114	215406.0	JVN40_R2_rmphix_fastqc
115-119	220773.0	JVN40_R2_rmphix_fastqc
120-124	224120.0	JVN40_R2_rmphix_fastqc
125-129	231340.0	JVN40_R2_rmphix_fastqc
130-134	239285.0	JVN40_R2_rmphix_fastqc
135-139	254215.0	JVN40_R2_rmphix_fastqc
140-144	258024.0	JVN40_R2_rmphix_fastqc
145-149	302874.0	JVN40_R2_rmphix_fastqc
150-152	2.4512284E7	JVN40_R2_rmphix_fastqc
50-54	254667.0	JVN41_R1_rmphix_fastqc
55-59	235158.0	JVN41_R1_rmphix_fastqc
60-64	225125.0	JVN41_R1_rmphix_fastqc
65-69	214751.0	JVN41_R1_rmphix_fastqc
70-74	214130.0	JVN41_R1_rmphix_fastqc
75-79	202187.0	JVN41_R1_rmphix_fastqc
80-84	197335.0	JVN41_R1_rmphix_fastqc
85-89	193366.0	JVN41_R1_rmphix_fastqc
90-94	190679.0	JVN41_R1_rmphix_fastqc
95-99	196823.0	JVN41_R1_rmphix_fastqc
100-104	212562.0	JVN41_R1_rmphix_fastqc
105-109	207417.0	JVN41_R1_rmphix_fastqc
110-114	201975.0	JVN41_R1_rmphix_fastqc
115-119	201450.0	JVN41_R1_rmphix_fastqc
120-124	216342.0	JVN41_R1_rmphix_fastqc
125-129	219329.0	JVN41_R1_rmphix_fastqc
130-134	218655.0	JVN41_R1_rmphix_fastqc
135-139	218343.0	JVN41_R1_rmphix_fastqc
140-144	239583.0	JVN41_R1_rmphix_fastqc
145-149	303525.0	JVN41_R1_rmphix_fastqc
150-152	2.2510951E7	JVN41_R1_rmphix_fastqc
50-54	191163.0	JVN41_R2_rmphix_fastqc
55-59	189741.0	JVN41_R2_rmphix_fastqc
60-64	182784.0	JVN41_R2_rmphix_fastqc
65-69	203157.0	JVN41_R2_rmphix_fastqc
70-74	195537.0	JVN41_R2_rmphix_fastqc
75-79	195828.0	JVN41_R2_rmphix_fastqc
80-84	193712.0	JVN41_R2_rmphix_fastqc
85-89	192740.0	JVN41_R2_rmphix_fastqc
90-94	195114.0	JVN41_R2_rmphix_fastqc
95-99	194608.0	JVN41_R2_rmphix_fastqc
100-104	197230.0	JVN41_R2_rmphix_fastqc
105-109	198713.0	JVN41_R2_rmphix_fastqc
110-114	203459.0	JVN41_R2_rmphix_fastqc
115-119	208898.0	JVN41_R2_rmphix_fastqc
120-124	213140.0	JVN41_R2_rmphix_fastqc
125-129	220773.0	JVN41_R2_rmphix_fastqc
130-134	230538.0	JVN41_R2_rmphix_fastqc
135-139	245346.0	JVN41_R2_rmphix_fastqc
140-144	250286.0	JVN41_R2_rmphix_fastqc
145-149	296262.0	JVN41_R2_rmphix_fastqc
150-152	2.2675324E7	JVN41_R2_rmphix_fastqc
50-54	244218.0	JVN42_R1_rmphix_fastqc
55-59	224815.0	JVN42_R1_rmphix_fastqc
60-64	216217.0	JVN42_R1_rmphix_fastqc
65-69	208248.0	JVN42_R1_rmphix_fastqc
70-74	206710.0	JVN42_R1_rmphix_fastqc
75-79	197183.0	JVN42_R1_rmphix_fastqc
80-84	192781.0	JVN42_R1_rmphix_fastqc
85-89	187629.0	JVN42_R1_rmphix_fastqc
90-94	187234.0	JVN42_R1_rmphix_fastqc
95-99	191223.0	JVN42_R1_rmphix_fastqc
100-104	207036.0	JVN42_R1_rmphix_fastqc
105-109	203005.0	JVN42_R1_rmphix_fastqc
110-114	197258.0	JVN42_R1_rmphix_fastqc
115-119	196741.0	JVN42_R1_rmphix_fastqc
120-124	211718.0	JVN42_R1_rmphix_fastqc
125-129	214398.0	JVN42_R1_rmphix_fastqc
130-134	215213.0	JVN42_R1_rmphix_fastqc
135-139	212923.0	JVN42_R1_rmphix_fastqc
140-144	234521.0	JVN42_R1_rmphix_fastqc
145-149	296705.0	JVN42_R1_rmphix_fastqc
150-152	2.2184128E7	JVN42_R1_rmphix_fastqc
50-54	203002.0	JVN42_R2_rmphix_fastqc
55-59	202623.0	JVN42_R2_rmphix_fastqc
60-64	194977.0	JVN42_R2_rmphix_fastqc
65-69	213131.0	JVN42_R2_rmphix_fastqc
70-74	203285.0	JVN42_R2_rmphix_fastqc
75-79	206503.0	JVN42_R2_rmphix_fastqc
80-84	201882.0	JVN42_R2_rmphix_fastqc
85-89	200166.0	JVN42_R2_rmphix_fastqc
90-94	202042.0	JVN42_R2_rmphix_fastqc
95-99	201087.0	JVN42_R2_rmphix_fastqc
100-104	204202.0	JVN42_R2_rmphix_fastqc
105-109	204520.0	JVN42_R2_rmphix_fastqc
110-114	207400.0	JVN42_R2_rmphix_fastqc
115-119	214633.0	JVN42_R2_rmphix_fastqc
120-124	218228.0	JVN42_R2_rmphix_fastqc
125-129	226647.0	JVN42_R2_rmphix_fastqc
130-134	233738.0	JVN42_R2_rmphix_fastqc
135-139	249714.0	JVN42_R2_rmphix_fastqc
140-144	254439.0	JVN42_R2_rmphix_fastqc
145-149	300105.0	JVN42_R2_rmphix_fastqc
150-152	2.208758E7	JVN42_R2_rmphix_fastqc
50-54	283328.0	JVN43_R1_rmphix_fastqc
55-59	260258.0	JVN43_R1_rmphix_fastqc
60-64	250330.0	JVN43_R1_rmphix_fastqc
65-69	238433.0	JVN43_R1_rmphix_fastqc
70-74	236913.0	JVN43_R1_rmphix_fastqc
75-79	224863.0	JVN43_R1_rmphix_fastqc
80-84	219564.0	JVN43_R1_rmphix_fastqc
85-89	214040.0	JVN43_R1_rmphix_fastqc
90-94	212566.0	JVN43_R1_rmphix_fastqc
95-99	219692.0	JVN43_R1_rmphix_fastqc
100-104	236980.0	JVN43_R1_rmphix_fastqc
105-109	232544.0	JVN43_R1_rmphix_fastqc
110-114	225086.0	JVN43_R1_rmphix_fastqc
115-119	226583.0	JVN43_R1_rmphix_fastqc
120-124	243873.0	JVN43_R1_rmphix_fastqc
125-129	246849.0	JVN43_R1_rmphix_fastqc
130-134	246682.0	JVN43_R1_rmphix_fastqc
135-139	243834.0	JVN43_R1_rmphix_fastqc
140-144	270593.0	JVN43_R1_rmphix_fastqc
145-149	342719.0	JVN43_R1_rmphix_fastqc
150-152	2.5088224E7	JVN43_R1_rmphix_fastqc
50-54	210589.0	JVN43_R2_rmphix_fastqc
55-59	213357.0	JVN43_R2_rmphix_fastqc
60-64	203353.0	JVN43_R2_rmphix_fastqc
65-69	226422.0	JVN43_R2_rmphix_fastqc
70-74	215391.0	JVN43_R2_rmphix_fastqc
75-79	217250.0	JVN43_R2_rmphix_fastqc
80-84	215509.0	JVN43_R2_rmphix_fastqc
85-89	215323.0	JVN43_R2_rmphix_fastqc
90-94	216367.0	JVN43_R2_rmphix_fastqc
95-99	217014.0	JVN43_R2_rmphix_fastqc
100-104	221638.0	JVN43_R2_rmphix_fastqc
105-109	224446.0	JVN43_R2_rmphix_fastqc
110-114	228767.0	JVN43_R2_rmphix_fastqc
115-119	238141.0	JVN43_R2_rmphix_fastqc
120-124	243803.0	JVN43_R2_rmphix_fastqc
125-129	255476.0	JVN43_R2_rmphix_fastqc
130-134	264358.0	JVN43_R2_rmphix_fastqc
135-139	282962.0	JVN43_R2_rmphix_fastqc
140-144	290368.0	JVN43_R2_rmphix_fastqc
145-149	344552.0	JVN43_R2_rmphix_fastqc
150-152	2.5218868E7	JVN43_R2_rmphix_fastqc
50-54	244305.0	JVN44_R1_rmphix_fastqc
55-59	225288.0	JVN44_R1_rmphix_fastqc
60-64	215270.0	JVN44_R1_rmphix_fastqc
65-69	205202.0	JVN44_R1_rmphix_fastqc
70-74	203562.0	JVN44_R1_rmphix_fastqc
75-79	193092.0	JVN44_R1_rmphix_fastqc
80-84	187912.0	JVN44_R1_rmphix_fastqc
85-89	182690.0	JVN44_R1_rmphix_fastqc
90-94	181090.0	JVN44_R1_rmphix_fastqc
95-99	185474.0	JVN44_R1_rmphix_fastqc
100-104	200223.0	JVN44_R1_rmphix_fastqc
105-109	196558.0	JVN44_R1_rmphix_fastqc
110-114	189497.0	JVN44_R1_rmphix_fastqc
115-119	189392.0	JVN44_R1_rmphix_fastqc
120-124	203129.0	JVN44_R1_rmphix_fastqc
125-129	206221.0	JVN44_R1_rmphix_fastqc
130-134	205493.0	JVN44_R1_rmphix_fastqc
135-139	203311.0	JVN44_R1_rmphix_fastqc
140-144	223933.0	JVN44_R1_rmphix_fastqc
145-149	283544.0	JVN44_R1_rmphix_fastqc
150-152	2.2596214E7	JVN44_R1_rmphix_fastqc
50-54	201202.0	JVN44_R2_rmphix_fastqc
55-59	201250.0	JVN44_R2_rmphix_fastqc
60-64	193039.0	JVN44_R2_rmphix_fastqc
65-69	211223.0	JVN44_R2_rmphix_fastqc
70-74	201929.0	JVN44_R2_rmphix_fastqc
75-79	202731.0	JVN44_R2_rmphix_fastqc
80-84	199691.0	JVN44_R2_rmphix_fastqc
85-89	196788.0	JVN44_R2_rmphix_fastqc
90-94	198126.0	JVN44_R2_rmphix_fastqc
95-99	197122.0	JVN44_R2_rmphix_fastqc
100-104	199194.0	JVN44_R2_rmphix_fastqc
105-109	200965.0	JVN44_R2_rmphix_fastqc
110-114	204151.0	JVN44_R2_rmphix_fastqc
115-119	209363.0	JVN44_R2_rmphix_fastqc
120-124	214420.0	JVN44_R2_rmphix_fastqc
125-129	222409.0	JVN44_R2_rmphix_fastqc
130-134	228428.0	JVN44_R2_rmphix_fastqc
135-139	244353.0	JVN44_R2_rmphix_fastqc
140-144	248127.0	JVN44_R2_rmphix_fastqc
145-149	293645.0	JVN44_R2_rmphix_fastqc
150-152	2.2453244E7	JVN44_R2_rmphix_fastqc
50-54	288266.0	JVN45_R1_rmphix_fastqc
55-59	264965.0	JVN45_R1_rmphix_fastqc
60-64	252898.0	JVN45_R1_rmphix_fastqc
65-69	239594.0	JVN45_R1_rmphix_fastqc
70-74	238173.0	JVN45_R1_rmphix_fastqc
75-79	225215.0	JVN45_R1_rmphix_fastqc
80-84	219699.0	JVN45_R1_rmphix_fastqc
85-89	212696.0	JVN45_R1_rmphix_fastqc
90-94	210904.0	JVN45_R1_rmphix_fastqc
95-99	217147.0	JVN45_R1_rmphix_fastqc
100-104	234741.0	JVN45_R1_rmphix_fastqc
105-109	229428.0	JVN45_R1_rmphix_fastqc
110-114	221012.0	JVN45_R1_rmphix_fastqc
115-119	221760.0	JVN45_R1_rmphix_fastqc
120-124	237828.0	JVN45_R1_rmphix_fastqc
125-129	242394.0	JVN45_R1_rmphix_fastqc
130-134	241927.0	JVN45_R1_rmphix_fastqc
135-139	238217.0	JVN45_R1_rmphix_fastqc
140-144	262217.0	JVN45_R1_rmphix_fastqc
145-149	331073.0	JVN45_R1_rmphix_fastqc
150-152	2.5896279E7	JVN45_R1_rmphix_fastqc
50-54	215587.0	JVN45_R2_rmphix_fastqc
55-59	216174.0	JVN45_R2_rmphix_fastqc
60-64	208009.0	JVN45_R2_rmphix_fastqc
65-69	229449.0	JVN45_R2_rmphix_fastqc
70-74	218431.0	JVN45_R2_rmphix_fastqc
75-79	220811.0	JVN45_R2_rmphix_fastqc
80-84	218365.0	JVN45_R2_rmphix_fastqc
85-89	216959.0	JVN45_R2_rmphix_fastqc
90-94	217072.0	JVN45_R2_rmphix_fastqc
95-99	217304.0	JVN45_R2_rmphix_fastqc
100-104	221287.0	JVN45_R2_rmphix_fastqc
105-109	223543.0	JVN45_R2_rmphix_fastqc
110-114	225339.0	JVN45_R2_rmphix_fastqc
115-119	232558.0	JVN45_R2_rmphix_fastqc
120-124	237774.0	JVN45_R2_rmphix_fastqc
125-129	248050.0	JVN45_R2_rmphix_fastqc
130-134	255317.0	JVN45_R2_rmphix_fastqc
135-139	272279.0	JVN45_R2_rmphix_fastqc
140-144	279051.0	JVN45_R2_rmphix_fastqc
145-149	329576.0	JVN45_R2_rmphix_fastqc
150-152	2.6023498E7	JVN45_R2_rmphix_fastqc
50-54	247239.0	JVN46_R1_rmphix_fastqc
55-59	226844.0	JVN46_R1_rmphix_fastqc
60-64	216975.0	JVN46_R1_rmphix_fastqc
65-69	208173.0	JVN46_R1_rmphix_fastqc
70-74	206518.0	JVN46_R1_rmphix_fastqc
75-79	196578.0	JVN46_R1_rmphix_fastqc
80-84	191540.0	JVN46_R1_rmphix_fastqc
85-89	187137.0	JVN46_R1_rmphix_fastqc
90-94	185983.0	JVN46_R1_rmphix_fastqc
95-99	190927.0	JVN46_R1_rmphix_fastqc
100-104	204903.0	JVN46_R1_rmphix_fastqc
105-109	200997.0	JVN46_R1_rmphix_fastqc
110-114	194825.0	JVN46_R1_rmphix_fastqc
115-119	195801.0	JVN46_R1_rmphix_fastqc
120-124	209806.0	JVN46_R1_rmphix_fastqc
125-129	211477.0	JVN46_R1_rmphix_fastqc
130-134	211855.0	JVN46_R1_rmphix_fastqc
135-139	209007.0	JVN46_R1_rmphix_fastqc
140-144	230661.0	JVN46_R1_rmphix_fastqc
145-149	290906.0	JVN46_R1_rmphix_fastqc
150-152	2.1412652E7	JVN46_R1_rmphix_fastqc
50-54	206151.0	JVN46_R2_rmphix_fastqc
55-59	206713.0	JVN46_R2_rmphix_fastqc
60-64	197709.0	JVN46_R2_rmphix_fastqc
65-69	215437.0	JVN46_R2_rmphix_fastqc
70-74	206833.0	JVN46_R2_rmphix_fastqc
75-79	206911.0	JVN46_R2_rmphix_fastqc
80-84	205117.0	JVN46_R2_rmphix_fastqc
85-89	204162.0	JVN46_R2_rmphix_fastqc
90-94	206246.0	JVN46_R2_rmphix_fastqc
95-99	205791.0	JVN46_R2_rmphix_fastqc
100-104	208251.0	JVN46_R2_rmphix_fastqc
105-109	209243.0	JVN46_R2_rmphix_fastqc
110-114	210922.0	JVN46_R2_rmphix_fastqc
115-119	219008.0	JVN46_R2_rmphix_fastqc
120-124	221571.0	JVN46_R2_rmphix_fastqc
125-129	231258.0	JVN46_R2_rmphix_fastqc
130-134	236515.0	JVN46_R2_rmphix_fastqc
135-139	253062.0	JVN46_R2_rmphix_fastqc
140-144	257654.0	JVN46_R2_rmphix_fastqc
145-149	302467.0	JVN46_R2_rmphix_fastqc
150-152	2.1219783E7	JVN46_R2_rmphix_fastqc
50-54	275442.0	JVN47_R1_rmphix_fastqc
55-59	254132.0	JVN47_R1_rmphix_fastqc
60-64	242948.0	JVN47_R1_rmphix_fastqc
65-69	229918.0	JVN47_R1_rmphix_fastqc
70-74	227755.0	JVN47_R1_rmphix_fastqc
75-79	215985.0	JVN47_R1_rmphix_fastqc
80-84	209615.0	JVN47_R1_rmphix_fastqc
85-89	205204.0	JVN47_R1_rmphix_fastqc
90-94	201786.0	JVN47_R1_rmphix_fastqc
95-99	207289.0	JVN47_R1_rmphix_fastqc
100-104	223048.0	JVN47_R1_rmphix_fastqc
105-109	218864.0	JVN47_R1_rmphix_fastqc
110-114	211407.0	JVN47_R1_rmphix_fastqc
115-119	211887.0	JVN47_R1_rmphix_fastqc
120-124	227088.0	JVN47_R1_rmphix_fastqc
125-129	231066.0	JVN47_R1_rmphix_fastqc
130-134	231571.0	JVN47_R1_rmphix_fastqc
135-139	226444.0	JVN47_R1_rmphix_fastqc
140-144	250536.0	JVN47_R1_rmphix_fastqc
145-149	317171.0	JVN47_R1_rmphix_fastqc
150-152	2.4433149E7	JVN47_R1_rmphix_fastqc
50-54	213674.0	JVN47_R2_rmphix_fastqc
55-59	216708.0	JVN47_R2_rmphix_fastqc
60-64	205283.0	JVN47_R2_rmphix_fastqc
65-69	226151.0	JVN47_R2_rmphix_fastqc
70-74	216029.0	JVN47_R2_rmphix_fastqc
75-79	218030.0	JVN47_R2_rmphix_fastqc
80-84	215268.0	JVN47_R2_rmphix_fastqc
85-89	212461.0	JVN47_R2_rmphix_fastqc
90-94	216147.0	JVN47_R2_rmphix_fastqc
95-99	214232.0	JVN47_R2_rmphix_fastqc
100-104	218818.0	JVN47_R2_rmphix_fastqc
105-109	219101.0	JVN47_R2_rmphix_fastqc
110-114	221940.0	JVN47_R2_rmphix_fastqc
115-119	230036.0	JVN47_R2_rmphix_fastqc
120-124	235218.0	JVN47_R2_rmphix_fastqc
125-129	244769.0	JVN47_R2_rmphix_fastqc
130-134	251063.0	JVN47_R2_rmphix_fastqc
135-139	267825.0	JVN47_R2_rmphix_fastqc
140-144	274293.0	JVN47_R2_rmphix_fastqc
145-149	324976.0	JVN47_R2_rmphix_fastqc
150-152	2.4410283E7	JVN47_R2_rmphix_fastqc
50-54	266353.0	JVN48_R1_rmphix_fastqc
55-59	245095.0	JVN48_R1_rmphix_fastqc
60-64	234971.0	JVN48_R1_rmphix_fastqc
65-69	224459.0	JVN48_R1_rmphix_fastqc
70-74	223851.0	JVN48_R1_rmphix_fastqc
75-79	211956.0	JVN48_R1_rmphix_fastqc
80-84	206787.0	JVN48_R1_rmphix_fastqc
85-89	201435.0	JVN48_R1_rmphix_fastqc
90-94	199605.0	JVN48_R1_rmphix_fastqc
95-99	204688.0	JVN48_R1_rmphix_fastqc
100-104	221383.0	JVN48_R1_rmphix_fastqc
105-109	216560.0	JVN48_R1_rmphix_fastqc
110-114	210125.0	JVN48_R1_rmphix_fastqc
115-119	209968.0	JVN48_R1_rmphix_fastqc
120-124	225590.0	JVN48_R1_rmphix_fastqc
125-129	227445.0	JVN48_R1_rmphix_fastqc
130-134	229214.0	JVN48_R1_rmphix_fastqc
135-139	225901.0	JVN48_R1_rmphix_fastqc
140-144	249100.0	JVN48_R1_rmphix_fastqc
145-149	314217.0	JVN48_R1_rmphix_fastqc
150-152	2.4447637E7	JVN48_R1_rmphix_fastqc
50-54	222273.0	JVN48_R2_rmphix_fastqc
55-59	221787.0	JVN48_R2_rmphix_fastqc
