Position	Illumina_Universal_Adapter	Illumina_Small_RNA_3_Adapter	Illumina_Small_RNA_5_Adapter	Nextera_Transposase_Sequence	SOLID_Small_RNA_Adapter	Library
105-109	0.003123017467383359	3.8771638470436057E-4	0.0015979996875462078	6.461939745072676E-5	0.004473182760000897	JVN203_R1_rmphix_fastqc
110-114	0.0033320802238415922	4.0672208983692727E-4	0.001651975890122697	6.84205384772401E-5	0.004642713649783392	JVN203_R1_rmphix_fastqc
115-119	0.003480324723875613	4.150846000952566E-4	0.0016861861593613172	7.374213591435877E-5	0.004806162713923466	JVN203_R1_rmphix_fastqc
120-124	0.0035669907392801166	4.34850533433126E-4	0.0017462441875802277	8.210464617268812E-5	0.00501826638320291	JVN203_R1_rmphix_fastqc
125-129	0.003671142003406583	4.55376694976298E-4	0.001832910202984732	8.362510258329345E-5	0.005256217811462645	JVN203_R1_rmphix_fastqc
130-134	0.0037562875624004817	4.637392052346274E-4	0.0019089330235149988	8.894670002041212E-5	0.005404462311496666	JVN203_R1_rmphix_fastqc
135-139	0.0038444740342155905	4.7438240010886474E-4	0.0019925581260982926	9.42682974575308E-5	0.005588437537179912	JVN203_R1_rmphix_fastqc
140	0.003903771834229199	4.789437693406807E-4	0.002018405885078583	9.882966668934681E-5	0.005709313821823035	JVN203_R1_rmphix_fastqc
1	0.0	0.0	2.660798718559337E-5	0.0	1.9005705132566694E-5	JVN203_R2_rmphix_fastqc
2	3.8011410265133387E-6	3.8011410265133387E-6	4.9414833344673404E-5	0.0	4.561369231816007E-5	JVN203_R2_rmphix_fastqc
3	7.602282053026677E-6	3.8011410265133387E-6	5.321597437118674E-5	0.0	9.122738463632014E-5	JVN203_R2_rmphix_fastqc
4	1.5204564106053355E-5	3.8011410265133387E-6	6.461939745072676E-5	0.0	1.368410769544802E-4	JVN203_R2_rmphix_fastqc
5	2.2806846159080034E-5	1.1403423079540017E-5	7.602282053026678E-5	0.0	1.9765933337869361E-4	JVN203_R2_rmphix_fastqc
6	2.660798718559337E-5	1.5204564106053355E-5	1.1403423079540017E-4	0.0	2.47074166723367E-4	JVN203_R2_rmphix_fastqc
7	3.040912821210671E-5	2.2806846159080034E-5	1.2923879490145352E-4	3.8011410265133387E-6	3.192958462271205E-4	JVN203_R2_rmphix_fastqc
8	3.801141026513339E-5	2.2806846159080034E-5	1.4444335900750687E-4	3.8011410265133387E-6	3.4590383341271384E-4	JVN203_R2_rmphix_fastqc
9	3.801141026513339E-5	3.040912821210671E-5	1.5584678208704688E-4	3.8011410265133387E-6	3.8391524367784724E-4	JVN203_R2_rmphix_fastqc
10-14	5.093528975527873E-5	3.421026923862005E-5	1.9994001799460162E-4	3.8011410265133387E-6	4.812244539565887E-4	JVN203_R2_rmphix_fastqc
15-19	6.994099488784543E-5	5.7777343603002746E-5	2.858458051938031E-4	6.842053847724011E-6	7.00170177083757E-4	JVN203_R2_rmphix_fastqc
20-24	8.742624360980678E-5	8.438533078859611E-5	3.717515923930046E-4	7.602282053026677E-6	8.917476848200294E-4	JVN203_R2_rmphix_fastqc
25-29	1.2087628464312419E-4	1.1251377438479483E-4	4.5613692318160066E-4	1.1403423079540017E-5	0.0010726819976820642	JVN203_R2_rmphix_fastqc
30-34	1.5888769490825754E-4	1.2619788208024287E-4	5.405222539701969E-4	1.1403423079540017E-5	0.0012680606464448498	JVN203_R2_rmphix_fastqc
35-39	2.2274686415368165E-4	1.4520358721280954E-4	6.416326052754516E-4	1.444433590075069E-5	0.0014953688798303474	JVN203_R2_rmphix_fastqc
40-44	3.3069926930666047E-4	1.8093431286203494E-4	7.609884335079704E-4	1.5204564106053355E-5	0.0017196362003946343	JVN203_R2_rmphix_fastqc
45-49	4.637392052346274E-4	1.9613887696808826E-4	8.461339925018692E-4	1.596479231135602E-5	0.0019553069440384615	JVN203_R2_rmphix_fastqc
50-54	6.142643898845555E-4	2.0526161543172027E-4	9.305193232904653E-4	2.2046617953777364E-5	0.0021696912979338135	JVN203_R2_rmphix_fastqc
55-59	7.495850104284303E-4	2.3110937441201098E-4	0.001013384197668456	2.35670743643827E-5	0.00236811085951781	JVN203_R2_rmphix_fastqc
60-64	9.130340745685039E-4	2.4631393851806433E-4	0.001075722910503275	2.660798718559337E-5	0.002574132703154833	JVN203_R2_rmphix_fastqc
65-69	0.0011228570592320402	2.5847758980290705E-4	0.0011661900669342924	2.7368215390896036E-5	0.002815885272441081	JVN203_R2_rmphix_fastqc
70-74	0.001363849400312986	2.60758274418815E-4	0.0012323299207956245	3.345004103331738E-5	0.0030652401237803565	JVN203_R2_rmphix_fastqc
75-79	0.0016428531516590648	2.7292192570365774E-4	0.001296949318246351	3.801141026513339E-5	0.003270501739212077	JVN203_R2_rmphix_fastqc
80-84	0.001947704661985435	2.980094564786457E-4	0.0013478846080016299	3.801141026513339E-5	0.0035023713418293905	JVN203_R2_rmphix_fastqc
85-89	0.00229969032104057	3.185356180218178E-4	0.0014018608105781194	4.1812551291646725E-5	0.003672662459817188	JVN203_R2_rmphix_fastqc
90-94	0.00268740670574493	3.3602086674377915E-4	0.0014900472823932288	4.637392052346274E-5	0.0038482751752421038	JVN203_R2_rmphix_fastqc
95-99	0.0030926083391712524	3.481845180286218E-4	0.001567590559334101	4.9414833344673404E-5	0.004060378844521548	JVN203_R2_rmphix_fastqc
100-104	0.0035928384982604074	3.679504513664912E-4	0.0016246076747318012	5.0935289755278744E-5	0.004292248447138862	JVN203_R2_rmphix_fastqc
105-109	0.004165290336853316	3.8087433085663653E-4	0.0016808645619241984	5.549665898709475E-5	0.0044830657266698316	JVN203_R2_rmphix_fastqc
110-114	0.004785636552380293	4.0444140522101924E-4	0.0017736124029711238	5.701711539770008E-5	0.004692888711333368	JVN203_R2_rmphix_fastqc
115-119	0.005309433785833831	4.3180962061191533E-4	0.001867880700428655	5.701711539770008E-5	0.004881425306248429	JVN203_R2_rmphix_fastqc
120-124	0.0055428238448617505	4.4169258728084997E-4	0.0019325000978793814	6.0058028218910756E-5	0.005033470947308963	JVN203_R2_rmphix_fastqc
125-129	0.005605162557696571	4.492948693338767E-4	0.0019826751594293575	6.38591692454241E-5	0.005219726857608117	JVN203_R2_rmphix_fastqc
130-134	0.005691828573101074	4.66780118055838E-4	0.002053376382522506	6.461939745072676E-5	0.00540598276790727	JVN203_R2_rmphix_fastqc
135-139	0.005789137783379815	4.956687898573394E-4	0.0021293992030527726	6.84205384772401E-5	0.005558788637173106	JVN203_R2_rmphix_fastqc
140	0.005846154898777515	5.131540385793007E-4	0.0021932583722981966	6.84205384772401E-5	0.005671302411557901	JVN203_R2_rmphix_fastqc
1	0.0	3.416254834299513E-6	2.0497529005797077E-5	0.0	3.074629350869561E-5	JVN204_R1_rmphix_fastqc
2	3.416254834299513E-6	3.416254834299513E-6	3.757880317729464E-5	0.0	4.782756768019318E-5	JVN204_R1_rmphix_fastqc
3	3.416254834299513E-6	6.832509668599026E-6	5.124382251449269E-5	0.0	7.857386118888879E-5	JVN204_R1_rmphix_fastqc
4	6.832509668599026E-6	6.832509668599026E-6	7.174135152028977E-5	0.0	1.1956891920048295E-4	JVN204_R1_rmphix_fastqc
5	1.0248764502898539E-5	6.832509668599026E-6	9.223888052608685E-5	6.832509668599026E-6	1.4689895787487904E-4	JVN204_R1_rmphix_fastqc
6	1.0248764502898539E-5	1.0248764502898539E-5	1.1956891920048295E-4	6.832509668599026E-6	1.844777610521737E-4	JVN204_R1_rmphix_fastqc
7	1.0248764502898539E-5	2.0497529005797077E-5	1.4006644820628003E-4	6.832509668599026E-6	2.152240545608693E-4	JVN204_R1_rmphix_fastqc
8	1.0248764502898539E-5	2.0497529005797077E-5	1.6398023204637662E-4	6.832509668599026E-6	2.5621911257246347E-4	JVN204_R1_rmphix_fastqc
9	1.0248764502898539E-5	2.391378384009659E-5	1.7422899654927516E-4	1.0248764502898539E-5	2.9721417058405764E-4	JVN204_R1_rmphix_fastqc
10-14	1.5031521270917858E-5	3.1429544475555516E-5	2.350383325998065E-4	1.3665019337198052E-5	4.1200033301652125E-4	JVN204_R1_rmphix_fastqc
15-19	2.937979157497581E-5	3.962855607787435E-5	3.272772131258933E-4	1.7081274171497566E-5	5.862293295657965E-4	JVN204_R1_rmphix_fastqc
20-24	4.646106574647338E-5	5.739308121623182E-5	4.1131708204966125E-4	2.391378384009659E-5	7.474765577447334E-4	JVN204_R1_rmphix_fastqc
25-29	5.12438225144927E-5	7.242460248714967E-5	5.138047270786467E-4	2.391378384009659E-5	9.422030832998057E-4	JVN204_R1_rmphix_fastqc
30-34	5.670983024937191E-5	9.018912762550714E-5	6.074101095384532E-4	2.391378384009659E-5	0.0011376128598217378	JVN204_R1_rmphix_fastqc
35-39	7.310785345400957E-5	1.0317089599584528E-4	6.702691984895644E-4	2.5280285773816397E-5	0.001297493586066955	JVN204_R1_rmphix_fastqc
40-44	1.0043789212840567E-4	1.0932015469758442E-4	7.495263106453131E-4	2.937979157497581E-5	0.001464890072947631	JVN204_R1_rmphix_fastqc
45-49	1.5168171464289838E-4	1.2366842500164237E-4	8.240006660330425E-4	3.074629350869561E-5	0.001654833841734684	JVN204_R1_rmphix_fastqc
50-54	2.1864030939516883E-4	1.4211620110685973E-4	8.902760098184531E-4	3.074629350869561E-5	0.0018461441124554567	JVN204_R1_rmphix_fastqc
55-59	3.1292894282183533E-4	1.5851422431149742E-4	9.702163729410617E-4	3.1429544475555516E-5	0.0020190066070710122	JVN204_R1_rmphix_fastqc
60-64	3.9286930594444394E-4	1.6876298881439593E-4	0.0010576724966991293	3.6212301243574836E-5	0.002200751364255746	JVN204_R1_rmphix_fastqc
65-69	4.8100868066937145E-4	1.8106150621787417E-4	0.0011328301030537184	3.9628556077874354E-5	0.0023941113878770985	JVN204_R1_rmphix_fastqc
70-74	5.96478094068695E-4	1.8721076491961332E-4	0.001213453717143187	4.0995058011594155E-5	0.002582688654730432	JVN204_R1_rmphix_fastqc
75-79	7.105810055342987E-4	2.0019253328995142E-4	0.001283828566729757	4.0995058011594155E-5	0.0027432526319425086	JVN204_R1_rmphix_fastqc
80-84	9.012080252882115E-4	2.1659055649458914E-4	0.0013494206595483077	4.577781477961347E-5	0.002927047142027823	JVN204_R1_rmphix_fastqc
85-89	0.0011177985817828007	2.3708808550038617E-4	0.0014245782659028968	4.782756768019318E-5	0.003107425397278837	JVN204_R1_rmphix_fastqc
90-94	0.0013145748602384527	2.3913783840096586E-4	0.0014888038567877277	5.397682638193231E-5	0.0032864371505961316	JVN204_R1_rmphix_fastqc
95-99	0.001514767393528404	2.4665359903642485E-4	0.0015694274708771962	6.149258701739123E-5	0.003477747421316904	JVN204_R1_rmphix_fastqc
100-104	0.0016978786526468579	2.5690236353932336E-4	0.0016357028146626069	6.832509668599026E-5	0.0036588089275347777	JVN204_R1_rmphix_fastqc
105-109	0.0018133480660461813	2.671511280422219E-4	0.0017484392241944907	7.242460248714967E-5	0.0038323546731171935	JVN204_R1_rmphix_fastqc
110-114	0.0018844061665996114	2.8013289641256006E-4	0.0018399948537537176	7.515760635458929E-5	0.004007950171600189	JVN204_R1_rmphix_fastqc
115-119	0.0019376997420146834	3.006304254183571E-4	0.0019076366994728478	7.789061022202889E-5	0.004204043199088981	JVN204_R1_rmphix_fastqc
120-124	0.001989626815496036	3.1839495055671467E-4	0.001975278545191978	7.857386118888879E-5	0.004384421454339995	JVN204_R1_rmphix_fastqc
125-129	0.002044970143811689	3.2659396215903346E-4	0.002048386398645988	8.540637085748781E-5	0.004572998721193328	JVN204_R1_rmphix_fastqc
130-134	0.00210304647599478	3.3752597762879186E-4	0.002116711495331978	9.087237859236704E-5	0.004723997184869366	JVN204_R1_rmphix_fastqc
135-139	0.0021549735494761327	3.450417382642508E-4	0.002189136097819128	9.770488826096605E-5	0.004897542930451781	JVN204_R1_rmphix_fastqc
140	0.0022069006229574854	3.5187424793284983E-4	0.002230814406797582	9.907139019468588E-5	0.005004813332248786	JVN204_R1_rmphix_fastqc
1	0.0	3.416254834299513E-6	1.7081274171497566E-5	3.416254834299513E-6	4.782756768019318E-5	JVN204_R2_rmphix_fastqc
2	3.416254834299513E-6	1.0248764502898539E-5	3.757880317729464E-5	3.416254834299513E-6	6.490884185169074E-5	JVN204_R2_rmphix_fastqc
3	6.832509668599026E-6	1.7081274171497566E-5	5.466007734879221E-5	6.832509668599026E-6	1.0248764502898538E-4	JVN204_R2_rmphix_fastqc
4	1.0248764502898539E-5	1.7081274171497566E-5	8.199011602318831E-5	1.0248764502898539E-5	1.5373146754347808E-4	JVN204_R2_rmphix_fastqc
5	1.3665019337198052E-5	2.391378384009659E-5	9.223888052608685E-5	1.0248764502898539E-5	1.844777610521737E-4	JVN204_R2_rmphix_fastqc
6	1.3665019337198052E-5	3.074629350869561E-5	1.0248764502898538E-4	1.0248764502898539E-5	2.152240545608693E-4	JVN204_R2_rmphix_fastqc
7	1.3665019337198052E-5	3.074629350869561E-5	1.1615266436618344E-4	1.0248764502898539E-5	2.4938660290386446E-4	JVN204_R2_rmphix_fastqc
8	1.3665019337198052E-5	3.074629350869561E-5	1.298176837033815E-4	1.0248764502898539E-5	2.903816609154586E-4	JVN204_R2_rmphix_fastqc
9	1.3665019337198052E-5	3.416254834299513E-5	1.4348270304057954E-4	1.3665019337198052E-5	3.2112795442415423E-4	JVN204_R2_rmphix_fastqc
10-14	1.844777610521737E-5	4.509456381275357E-5	1.9199352168763263E-4	1.6398023204637665E-5	4.092673291490816E-4	JVN204_R2_rmphix_fastqc
15-19	2.937979157497581E-5	5.739308121623182E-5	2.739836377108209E-4	2.323053287323669E-5	5.88962333433236E-4	JVN204_R2_rmphix_fastqc
20-24	4.304481091217386E-5	7.789061022202889E-5	3.5392400083342955E-4	2.7330038674396104E-5	7.891548667231874E-4	JVN204_R2_rmphix_fastqc
25-29	5.739308121623182E-5	1.0385414696270519E-4	4.2156584655255987E-4	2.7330038674396104E-5	9.654336161730424E-4	JVN204_R2_rmphix_fastqc
30-34	7.037484958656996E-5	1.2025217016734284E-4	4.960402019402893E-4	3.006304254183571E-5	0.0011581103888275348	JVN204_R2_rmphix_fastqc
35-39	9.907139019468586E-5	1.3186743660396119E-4	5.582160399245404E-4	3.347929737613523E-5	0.0013268733776419309	JVN204_R2_rmphix_fastqc
40-44	1.339171895045409E-4	1.4074969917313992E-4	6.354233991797094E-4	3.416254834299513E-5	0.001493586613555747	JVN204_R2_rmphix_fastqc
45-49	1.9950928232309153E-4	1.5578122044405783E-4	7.290287816395161E-4	4.304481091217386E-5	0.0016466348301323653	JVN204_R2_rmphix_fastqc
50-54	2.73300386743961E-4	1.7901175331729447E-4	7.884716157563274E-4	4.782756768019318E-5	0.0018652751395275338	JVN204_R2_rmphix_fastqc
55-59	3.8467029434212515E-4	2.118077997265698E-4	8.62945971144057E-4	4.919406961391298E-5	0.0020586351631488864	JVN204_R2_rmphix_fastqc
60-64	5.015062096751686E-4	2.377713364672461E-4	9.469858400678249E-4	5.12438225144927E-5	0.0022595109474056975	JVN204_R2_rmphix_fastqc
65-69	6.087766114721731E-4	2.5280285773816397E-4	0.0010077951761183564	5.26103244482125E-5	0.0024597034806956492	JVN204_R2_rmphix_fastqc
70-74	7.795893531871488E-4	2.616851203073427E-4	0.001100034056644443	5.602657928251201E-5	0.0026148014501728477	JVN204_R2_rmphix_fastqc
75-79	9.927636548474384E-4	2.66467877075362E-4	0.0011970556939385492	5.875958314995162E-5	0.00280542846992676	JVN204_R2_rmphix_fastqc
80-84	0.0013043260957355542	2.7944964544570017E-4	0.0012879280725309164	6.149258701739123E-5	0.003000838246448692	JVN204_R2_rmphix_fastqc
85-89	0.0016862633862102395	2.8764865704801896E-4	0.0013569364201837665	6.149258701739123E-5	0.003170967737196808	JVN204_R2_rmphix_fastqc
90-94	0.0020668341747512053	2.9721417058405764E-4	0.0014478087987761334	6.149258701739123E-5	0.0033410972279449237	JVN204_R2_rmphix_fastqc
95-99	0.002519829565779321	2.985806725177774E-4	0.0015243329070644426	6.217583798425113E-5	0.00350712721289188	JVN204_R2_rmphix_fastqc
100-104	0.003099226385676518	3.095126879875358E-4	0.001585825494081834	6.764184571913036E-5	0.003630795637893522	JVN204_R2_rmphix_fastqc
105-109	0.003738066039690527	3.252274602253137E-4	0.0016377525675631863	7.857386118888879E-5	0.0037817941015695607	JVN204_R2_rmphix_fastqc
110-114	0.004438398280721927	3.3752597762879186E-4	0.0017101771700503362	8.199011602318831E-5	0.003954656596185116	JVN204_R2_rmphix_fastqc
115-119	0.005104567973410332	3.429919853636711E-4	0.001800366297675843	8.267336699004821E-5	0.004104288557927435	JVN204_R2_rmphix_fastqc
120-124	0.005363520089850235	3.525574988997097E-4	0.0018789401588647323	8.540637085748781E-5	0.004286033315112169	JVN204_R2_rmphix_fastqc
125-129	0.005431161935569365	3.6280626340260823E-4	0.0019534145142524615	8.540637085748781E-5	0.004451380049092265	JVN204_R2_rmphix_fastqc
130-134	0.0054899215187193175	3.71688525971787E-4	0.002054535657347727	8.540637085748781E-5	0.0046317583043432795	JVN204_R2_rmphix_fastqc
135-139	0.005545948098001829	3.8876980014328455E-4	0.0021255937579011566	8.882262569178733E-5	0.004797105038323376	JVN204_R2_rmphix_fastqc
140	0.005588992908914003	3.92869305944444E-4	0.002165905564945891	8.882262569178733E-5	0.004892076922716902	JVN204_R2_rmphix_fastqc
1	3.548361811834702E-6	3.548361811834702E-6	2.8386894494677617E-5	0.0	1.4193447247338808E-5	JVN205_R1_rmphix_fastqc
2	7.096723623669404E-6	3.548361811834702E-6	6.741887442485934E-5	0.0	3.193525630651232E-5	JVN205_R1_rmphix_fastqc
3	7.096723623669404E-6	7.096723623669404E-6	7.096723623669404E-5	0.0	6.032215080118994E-5	JVN205_R1_rmphix_fastqc
4	1.0645085435504107E-5	1.0645085435504107E-5	9.935413073137166E-5	0.0	9.225740710770225E-5	JVN205_R1_rmphix_fastqc
5	1.774180905917351E-5	1.0645085435504107E-5	1.3128938703788398E-4	0.0	1.3838611066155338E-4	JVN205_R1_rmphix_fastqc
6	2.4838532682842916E-5	1.0645085435504107E-5	1.490311960970575E-4	0.0	1.738697287799004E-4	JVN205_R1_rmphix_fastqc
7	2.4838532682842916E-5	1.4193447247338808E-5	1.7032136696806571E-4	0.0	2.2709515595742093E-4	JVN205_R1_rmphix_fastqc
8	3.548361811834702E-5	1.774180905917351E-5	1.774180905917351E-4	0.0	2.7322385951127206E-4	JVN205_R1_rmphix_fastqc
9	3.9031979930181724E-5	2.4838532682842916E-5	1.916115378390739E-4	0.0	3.122558394414538E-4	JVN205_R1_rmphix_fastqc
10-14	3.9031979930181724E-5	3.477394575598008E-5	2.3774024139292506E-4	1.419344724733881E-6	4.378678475804022E-4	JVN205_R1_rmphix_fastqc
15-19	5.6064116626988304E-5	4.9677065365685824E-5	3.5412650882110327E-4	7.096723623669404E-6	6.394147984926133E-4	JVN205_R1_rmphix_fastqc
20-24	7.522527041089569E-5	6.812854678722629E-5	4.3219046868146673E-4	8.516068348403286E-6	8.402520770424575E-4	JVN205_R1_rmphix_fastqc
25-29	1.0148314781847247E-4	9.29670794700692E-5	5.464477190225441E-4	1.3483774884971868E-5	0.001058831164651475	JVN205_R1_rmphix_fastqc
30-34	1.1283790561634353E-4	1.2703135286368234E-4	6.507695562904843E-4	1.4193447247338808E-5	0.0012319912210690088	JVN205_R1_rmphix_fastqc
35-39	1.2916036995078316E-4	1.5754726444546077E-4	7.479946699347551E-4	1.4193447247338808E-5	0.001418635052371514	JVN205_R1_rmphix_fastqc
40-44	1.6535366043149712E-4	1.724503840551665E-4	8.359940428682558E-4	1.4193447247338808E-5	0.001630827088719229	JVN205_R1_rmphix_fastqc
45-49	2.0722432981114662E-4	1.951598996509086E-4	9.105096409167846E-4	1.7032136696806573E-5	0.0018032774727743956	JVN205_R1_rmphix_fastqc
50-54	2.632884464381349E-4	2.0296629563694495E-4	9.985090138502851E-4	2.2709515595742095E-5	0.002006953440773707	JVN205_R1_rmphix_fastqc
55-59	3.349653550371959E-4	2.228371217832193E-4	0.001095024455132189	2.483853268284292E-5	0.002206371374598818	JVN205_R1_rmphix_fastqc
60-64	4.3077112395673283E-4	2.391595861176589E-4	0.0011759271044420201	2.483853268284292E-5	0.0024157247214970654	JVN205_R1_rmphix_fastqc
65-69	5.258672205139028E-4	2.561917228144655E-4	0.0012497330301281821	2.483853268284292E-5	0.0026257877407576792	JVN205_R1_rmphix_fastqc
70-74	6.273503683323753E-4	2.6257877407576797E-4	0.0013242486281767108	2.8386894494677617E-5	0.0028479151901785317	JVN205_R1_rmphix_fastqc
75-79	7.423172910358197E-4	2.774818936854737E-4	0.0014236027589080824	2.8386894494677617E-5	0.0030764296908606867	JVN205_R1_rmphix_fastqc
80-84	8.863807805963086E-4	3.0373977109305055E-4	0.0014988280293189782	2.98062392194115E-5	0.003309202225717043	JVN205_R1_rmphix_fastqc
85-89	0.0010304442701567975	3.1367518416618764E-4	0.0015754726444546078	3.2644928668879265E-5	0.0035142975384410886	JVN205_R1_rmphix_fastqc
90-94	0.001202894654211964	3.3496535503719593E-4	0.0016407625017923662	3.7612635205447843E-5	0.0037130057999038325	JVN205_R1_rmphix_fastqc
95-99	0.0013583129015703238	3.5767487063293797E-4	0.0017081813762172258	4.258034174201643E-5	0.003911714061366576	JVN205_R1_rmphix_fastqc
100-104	0.0015158601660157846	3.8322307567814786E-4	0.0017713422164678833	4.258034174201643E-5	0.0040820354283346415	JVN205_R1_rmphix_fastqc
105-109	0.0016861815329838503	4.002552123749544E-4	0.0018281160054572387	4.3290014104383365E-5	0.0042608728636511104	JVN205_R1_rmphix_fastqc
110-114	0.001774890578279718	4.1160997017282544E-4	0.0018749543813734565	4.683837591621806E-5	0.0044375812818804785	JVN205_R1_rmphix_fastqc
115-119	0.0018345030567185408	4.3786784758040233E-4	0.0019487603070596185	4.967706536568584E-5	0.0046178380619216804	JVN205_R1_rmphix_fastqc
120-124	0.0019033412758681343	4.4780326065353937E-4	0.002037469352355486	4.967706536568584E-5	0.004802352876137086	JVN205_R1_rmphix_fastqc
125-129	0.001954437685958554	4.5419031191484187E-4	0.002153145947421297	5.3225427177520536E-5	0.004971254898380418	JVN205_R1_rmphix_fastqc
130-134	0.002024695249832881	4.705127762492815E-4	0.002215597115309588	5.3225427177520536E-5	0.00515151167842162	JVN205_R1_rmphix_fastqc
135-139	0.00209921084788141	4.974803260192253E-4	0.002277338610835512	5.3225427177520536E-5	0.005345252233347796	JVN205_R1_rmphix_fastqc
140	0.0021645007052191684	5.00319015468693E-4	0.0023419187958109034	5.322542717752053E-5	0.005482218999284615	JVN205_R1_rmphix_fastqc
1	0.0	0.0	2.4838532682842916E-5	0.0	7.096723623669404E-5	JVN205_R2_rmphix_fastqc
2	7.096723623669404E-6	3.548361811834702E-6	3.9031979930181724E-5	3.548361811834702E-6	8.516068348403286E-5	JVN205_R2_rmphix_fastqc
3	7.096723623669404E-6	7.096723623669404E-6	5.6773788989355234E-5	3.548361811834702E-6	1.2064430160237988E-4	JVN205_R2_rmphix_fastqc
4	1.0645085435504107E-5	7.096723623669404E-6	7.451559804852875E-5	3.548361811834702E-6	1.596762815325616E-4	JVN205_R2_rmphix_fastqc
5	1.4193447247338808E-5	1.774180905917351E-5	7.451559804852875E-5	3.548361811834702E-6	1.880631760272392E-4	JVN205_R2_rmphix_fastqc
6	1.4193447247338808E-5	2.1290170871008214E-5	8.870904529586756E-5	3.548361811834702E-6	2.5903041226393327E-4	JVN205_R2_rmphix_fastqc
7	1.774180905917351E-5	2.8386894494677617E-5	1.0999921616687577E-4	7.096723623669404E-6	3.158042012532885E-4	JVN205_R2_rmphix_fastqc
8	1.774180905917351E-5	3.9031979930181724E-5	1.3128938703788398E-4	7.096723623669404E-6	3.619329048071396E-4	JVN205_R2_rmphix_fastqc
9	1.774180905917351E-5	4.967706536568583E-5	1.561279197207269E-4	7.096723623669404E-6	3.9031979930181725E-4	JVN205_R2_rmphix_fastqc
10-14	3.548361811834702E-5	6.387051261302464E-5	1.9586957201327555E-4	7.806395986036344E-6	4.8825458530845495E-4	JVN205_R2_rmphix_fastqc
15-19	5.6773788989355234E-5	9.225740710770225E-5	2.7180451478653816E-4	1.3483774884971868E-5	6.91930553307767E-4	JVN205_R2_rmphix_fastqc
20-24	7.238658096142793E-5	1.1993462924001293E-4	3.527071640963694E-4	1.4193447247338808E-5	9.197353816275547E-4	JVN205_R2_rmphix_fastqc
25-29	8.58703558463998E-5	1.4548283428522278E-4	4.364485028556683E-4	1.845148142154045E-5	0.0011297984008881692	JVN205_R2_rmphix_fastqc
30-34	9.793478600663777E-5	1.7174071169279956E-4	5.138027903536648E-4	2.6257877407576793E-5	0.0013320550241627473	JVN205_R2_rmphix_fastqc
35-39	1.1212823325397658E-4	1.965792443756425E-4	6.032215080118994E-4	2.8386894494677617E-5	0.001571924282642773	JVN205_R2_rmphix_fastqc
40-44	1.3909578302392033E-4	2.249661388703201E-4	6.997369492938032E-4	3.1225583944145385E-5	0.0017713422164678833	JVN205_R2_rmphix_fastqc
45-49	1.809664524035698E-4	2.4341762029186058E-4	7.707041855304973E-4	3.193525630651232E-5	0.0019785665462790296	JVN205_R2_rmphix_fastqc
50-54	2.419982755671267E-4	2.597400846263002E-4	8.57284213739264E-4	3.193525630651232E-5	0.002198564978612781	JVN205_R2_rmphix_fastqc
55-59	3.0941714999198604E-4	2.789012384102076E-4	9.687027746308738E-4	3.193525630651232E-5	0.002405079636061561	JVN205_R2_rmphix_fastqc
60-64	4.0948095308572464E-4	2.930946856575464E-4	0.0010666375606375115	3.193525630651232E-5	0.002614432982959808	JVN205_R2_rmphix_fastqc
65-69	4.8825458530845506E-4	3.0586878818015135E-4	0.0011716690702678189	3.193525630651232E-5	0.002809592882610717	JVN205_R2_rmphix_fastqc
70-74	5.95415112025863E-4	3.271589590511595E-4	0.0012440556512292465	3.193525630651232E-5	0.0030352686938434044	JVN205_R2_rmphix_fastqc
75-79	7.26704499063747E-4	3.441910957479661E-4	0.0013476678161348198	3.548361811834702E-5	0.0032602348327137242	JVN205_R2_rmphix_fastqc
80-84	8.771550398855382E-4	3.548361811834703E-4	0.0014335381719812197	3.548361811834702E-5	0.003493717039932448	JVN205_R2_rmphix_fastqc
85-89	0.0010176701676341926	3.69029628430809E-4	0.001513731148928684	3.619329048071396E-5	0.003720812195889868	JVN205_R2_rmphix_fastqc
90-94	0.0012199267909087706	3.974165229254866E-4	0.001573343627367507	3.9031979930181724E-5	0.003913843078453676	JVN205_R2_rmphix_fastqc
95-99	0.0014370865337930542	4.1586800434702703E-4	0.0016528269319526043	3.9031979930181724E-5	0.0041125513399164195	JVN205_R2_rmphix_fastqc
100-104	0.0017195361340150966	4.3219046868146673E-4	0.0017408263048861046	3.9031979930181724E-5	0.004321904686814667	JVN205_R2_rmphix_fastqc
105-109	0.0020197275432963123	4.513516224653741E-4	0.0017961807491507261	4.187066937964949E-5	0.004502871139218237	JVN205_R2_rmphix_fastqc
110-114	0.0023255963314764636	4.6554506971271297E-4	0.001860760934126118	4.258034174201643E-5	0.004697321366506779	JVN205_R2_rmphix_fastqc
115-119	0.0025924331397264334	4.8044818932241866E-4	0.001940953911073582	4.541903119148419E-5	0.004913061764666328	JVN205_R2_rmphix_fastqc
120-124	0.0026988839940814747	4.925126194826566E-4	0.0020317919734565504	4.6128703553851126E-5	0.005066350994937588	JVN205_R2_rmphix_fastqc
125-129	0.0027258515438514184	5.159318074407657E-4	0.0021212106911147844	4.6128703553851126E-5	0.005212543501585178	JVN205_R2_rmphix_fastqc
130-134	0.002779076971028939	5.457380466601772E-4	0.0022099197364106524	4.8257720640951944E-5	0.005396348643438215	JVN205_R2_rmphix_fastqc
